YEAR,DOMINANT_SPECIES,DIAMETER_CM_GROUP,AREA,UNIT,RELATIVE_ERROR_PERCENT
2017,spruce,19...20,25.964788591,kha,0.097243158
2017,spruce,21...22,28.316245337,kha,0.088504968
2017,spruce,23...24,27.091167504,kha,0.08892821
2017,spruce,25...26,38.06814052,kha,0.075693037
2017,spruce,27...28,34.61657547,kha,0.079764338
2017,spruce,29...30,23.23950355,kha,0.09523893
2017,spruce,31...32,15.343688197,kha,0.119282289
2017,spruce,33...34,13.087509463,kha,0.122660072
2017,spruce,35...36,8.007461345,kha,0.162907016
2017,spruce,37...38,7.071605719,kha,0.169615032
2017,spruce,39...40,3.922586412,kha,0.216800524
2017,spruce,41...42,1.73859047,kha,0.362789323
2017,spruce,43...44,1.750948295,kha,0.338312652
2017,spruce,45...46,1.687571476,kha,0.314880074
2017,spruce,47...48,0.654719201,kha,0.499615089
2017,spruce,49...50,0.491039401,kha,0.623452005
2017,spruce,51...,0.3273596,kha,0.790802343
2017,spruce,all,377.744351237,kha,0.031943868
2018,aspen,0...2,18.219355257,kha,0.099414083
2018,aspen,3...4,9.781567367,kha,0.136229194
2018,aspen,5...6,6.522398745,kha,0.161358205
2018,aspen,7...8,5.623619396,kha,0.17459034
2018,aspen,9...10,4.820004185,kha,0.184451845
2018,aspen,11...12,3.414396138,kha,0.216054415
2018,aspen,13...14,2.468847021,kha,0.246366674
2018,aspen,15...16,3.389542864,kha,0.208580863
2018,aspen,17...18,2.280565119,kha,0.277018804
2018,aspen,19...20,2.996639322,kha,0.257853909
2018,aspen,21...22,2.499386398,kha,0.253819717
2018,aspen,23...24,5.855328137,kha,0.176150178
2018,aspen,25...26,6.577478973,kha,0.178929181
2018,aspen,27...28,7.241050441,kha,0.155433599
2018,aspen,29...30,8.131488087,kha,0.143941429
2018,aspen,31...32,5.779831046,kha,0.157449955
2018,aspen,33...34,5.432150777,kha,0.172914572
2018,aspen,35...36,9.02843976,kha,0.154895831
2018,aspen,37...38,4.783169478,kha,0.183305021
2018,aspen,39...40,4.116895548,kha,0.191401744
2018,aspen,41...42,2.084222696,kha,0.260830966
2018,aspen,43...44,1.591874818,kha,0.307942668
2018,aspen,45...46,0.920399041,kha,0.400370205
2018,aspen,47...48,2.186963099,kha,0.276606944
2018,aspen,49...50,1.196081361,kha,0.356035169
2018,aspen,51...,1.718328149,kha,0.32754652
2018,aspen,all,128.660023225,kha,0.045085372
2018,birch,0...2,30.371606244,kha,0.078863983
2018,birch,3...4,30.480563869,kha,0.078657156
2018,birch,5...6,26.819743854,kha,0.081708517
2018,birch,7...8,29.23865001,kha,0.079384224
2018,birch,9...10,37.352564287,kha,0.068095286
2018,birch,11...12,41.477192312,kha,0.063578888
2018,birch,13...14,55.762982013,kha,0.054767846
2018,birch,15...16,61.657753592,kha,0.056140378
2018,birch,17...18,66.548521654,kha,0.054842037
2018,birch,19...20,50.892287148,kha,0.063168169
2018,birch,21...22,47.936622142,kha,0.066335813
2018,birch,23...24,59.575124254,kha,0.057190499
2018,birch,25...26,44.073726736,kha,0.065603505
2018,birch,27...28,19.957865951,kha,0.098115449
2018,birch,29...30,16.592988906,kha,0.103235488
2018,birch,31...32,8.477184469,kha,0.129156961
2018,birch,33...34,4.653341975,kha,0.175006258
2018,birch,35...36,4.774171687,kha,0.182790338
2018,birch,37...38,1.164651577,kha,0.320309685
2018,birch,39...40,1.808805937,kha,0.289809719
2018,birch,41...42,0.78105825,kha,0.447238036
2018,birch,43...44,0.46863495,kha,0.577317328
2018,birch,45...46,0.248970128,kha,0.729725517
2018,birch,47...48,0.6248466,kha,0.500017369
2018,birch,49...50,,kha,0.0
2018,birch,51...,0.15621165,kha,1.00001093
2018,birch,all,641.896070194,kha,0.022191895
2018,black alder,0...2,5.307165836,kha,0.181558435
2018,black alder,3...4,4.262156762,kha,0.196785423
2018,black alder,5...6,4.166570853,kha,0.203625756
2018,black alder,7...8,2.529863291,kha,0.273041094
2018,black alder,9...10,2.030751449,kha,0.282621242
2018,black alder,11...12,3.033192848,kha,0.213876209
2018,black alder,13...14,2.736218881,kha,0.247644526
2018,black alder,15...16,4.256798702,kha,0.197649363
2018,black alder,17...18,5.530532874,kha,0.174601897
2018,black alder,19...20,5.353232652,kha,0.182699397
2018,black alder,21...22,7.420693838,kha,0.16122126
2018,black alder,23...24,8.900564903,kha,0.144727967
2018,black alder,25...26,6.540519297,kha,0.1713131
2018,black alder,27...28,7.459153146,kha,0.161148773
2018,black alder,29...30,5.009223356,kha,0.177062637
2018,black alder,31...32,1.928011047,kha,0.304462462
2018,black alder,33...34,1.328673809,kha,0.337712343
2018,black alder,35...36,0.46863495,kha,0.577358826
2018,black alder,37...38,0.6248466,kha,0.499558974
2018,black alder,39...40,0.15621165,kha,0.99999296
2018,black alder,41...42,0.15621165,kha,1.00015467
2018,black alder,43...44,,kha,0.0
2018,black alder,45...46,0.15621165,kha,0.999930069
2018,black alder,47...48,0.039255988,kha,0.999723394
2018,black alder,49...50,,kha,0.0
2018,black alder,51...,,kha,0.0
2018,black alder,all,79.394696031,kha,0.060548291
2018,grey alder,0...2,21.273980344,kha,0.093544754
2018,grey alder,3...4,17.777744923,kha,0.098593873
2018,grey alder,5...6,17.841385549,kha,0.100427435
2018,grey alder,7...8,14.49978404,kha,0.123027022
2018,grey alder,9...10,11.830001974,kha,0.123260208
2018,grey alder,11...12,13.342005776,kha,0.113508012
2018,grey alder,13...14,20.668472747,kha,0.089135027
2018,grey alder,15...16,22.556165566,kha,0.090198054
2018,grey alder,17...18,22.794278984,kha,0.088440207
2018,grey alder,19...20,12.463205897,kha,0.112063166
2018,grey alder,21...22,10.037832578,kha,0.130421672
2018,grey alder,23...24,5.901926072,kha,0.167333418
2018,grey alder,25...26,4.092198487,kha,0.207200479
2018,grey alder,27...28,0.834138968,kha,0.422139998
2018,grey alder,29...30,0.46863495,kha,0.577555898
2018,grey alder,31...32,,kha,0.0
2018,grey alder,33...34,0.130796014,kha,1.000163649
2018,grey alder,35...36,,kha,0.0
2018,grey alder,37...38,,kha,0.0
2018,grey alder,39...40,,kha,0.0
2018,grey alder,41...42,,kha,0.0
2018,grey alder,43...44,,kha,0.0
2018,grey alder,45...46,,kha,0.0
2018,grey alder,47...48,,kha,0.0
2018,grey alder,49...50,,kha,0.0
2018,grey alder,51...,,kha,0.0
2018,grey alder,all,196.512552868,kha,0.037870316
2018,pine,0...2,9.326600936,kha,0.140650826
2018,pine,3...4,10.46975779,kha,0.142359692
2018,pine,5...6,14.916213056,kha,0.123077228
2018,pine,7...8,17.52415093,kha,0.1183444
2018,pine,9...10,20.236672504,kha,0.097794744
2018,pine,11...12,25.752115333,kha,0.087159695
2018,pine,13...14,30.932968429,kha,0.090152927
2018,pine,15...16,29.348013787,kha,0.088134099
2018,pine,17...18,36.339094345,kha,0.070454033
2018,pine,19...20,43.12711538,kha,0.067290372
2018,pine,21...22,50.458378048,kha,0.061182834
2018,pine,23...24,65.950527837,kha,0.056355689
2018,pine,25...26,81.668856473,kha,0.054394311
2018,pine,27...28,81.784109428,kha,0.053782147
2018,pine,29...30,64.863857115,kha,0.056484462
2018,pine,31...32,36.565195087,kha,0.074196333
2018,pine,33...34,22.100058791,kha,0.095725123
2018,pine,35...36,17.708964933,kha,0.106326022
2018,pine,37...38,13.262884575,kha,0.116457144
2018,pine,39...40,7.904981195,kha,0.148003783
2018,pine,41...42,3.402852097,kha,0.226396679
2018,pine,43...44,1.271187922,kha,0.341546136
2018,pine,45...46,1.575066445,kha,0.337181968
2018,pine,47...48,1.093481549,kha,0.428225441
2018,pine,49...50,0.187672676,kha,0.7069463
2018,pine,51...,0.70382721,kha,0.483975816
2018,pine,all,688.474603872,kha,0.026040848
2018,spruce,0...2,13.349831979,kha,0.11129448
2018,spruce,3...4,15.208078903,kha,0.107606785
2018,spruce,5...6,12.276829777,kha,0.1158155
2018,spruce,7...8,10.415974119,kha,0.116983226
2018,spruce,9...10,10.122780473,kha,0.118888356
2018,spruce,11...12,16.79470501,kha,0.10346407
2018,spruce,13...14,19.931216244,kha,0.09829805
2018,spruce,15...16,24.291880072,kha,0.085562079
2018,spruce,17...18,25.472184056,kha,0.081557675
2018,spruce,19...20,25.450002002,kha,0.088777833
2018,spruce,21...22,28.548335108,kha,0.077753005
2018,spruce,23...24,28.182721742,kha,0.082941649
2018,spruce,25...26,35.332138429,kha,0.069987489
2018,spruce,27...28,33.530127699,kha,0.079842514
2018,spruce,29...30,24.993145411,kha,0.082265434
2018,spruce,31...32,14.83110895,kha,0.106719917
2018,spruce,33...34,13.076680288,kha,0.11120177
2018,spruce,35...36,8.26695483,kha,0.144357362
2018,spruce,37...38,7.185735895,kha,0.156574806
2018,spruce,39...40,4.244098695,kha,0.191470422
2018,spruce,41...42,2.440322774,kha,0.268658538
2018,spruce,43...44,1.358635204,kha,0.334865021
2018,spruce,45...46,1.922996653,kha,0.279926551
2018,spruce,47...48,0.78105825,kha,0.400090204
2018,spruce,49...50,0.46863495,kha,0.577374387
2018,spruce,51...,0.3124233,kha,0.707071416
2018,spruce,all,378.788600812,kha,0.028140084
2019,aspen,0...2,16.57563675,kha,0.104874077
2019,aspen,3...4,11.061488731,kha,0.128316916
2019,aspen,5...6,6.395240416,kha,0.164003838
2019,aspen,7...8,5.871024227,kha,0.168062611
2019,aspen,9...10,5.170567659,kha,0.173560963
2019,aspen,11...12,5.139627438,kha,0.164300857
2019,aspen,13...14,2.189904409,kha,0.272098214
2019,aspen,15...16,3.645048963,kha,0.205851592
2019,aspen,17...18,2.283632318,kha,0.277059018
2019,aspen,19...20,2.65916964,kha,0.259595536
2019,aspen,21...22,3.000669591,kha,0.230264805
2019,aspen,23...24,5.863203139,kha,0.176235052
2019,aspen,25...26,6.420361748,kha,0.182441086
2019,aspen,27...28,7.025698253,kha,0.157128458
2019,aspen,29...30,7.997921958,kha,0.142215536
2019,aspen,31...32,5.531401337,kha,0.170527334
2019,aspen,33...34,6.377987097,kha,0.160064804
2019,aspen,35...36,8.523389521,kha,0.158436403
2019,aspen,37...38,4.398548144,kha,0.188186502
2019,aspen,39...40,4.435275969,kha,0.183101766
2019,aspen,41...42,2.712712803,kha,0.227823366
2019,aspen,43...44,1.906859265,kha,0.282434331
2019,aspen,45...46,1.050653567,kha,0.371916243
2019,aspen,47...48,2.189904409,kha,0.276604522
2019,aspen,49...50,0.884846519,kha,0.411974324
2019,aspen,51...,1.720639179,kha,0.327544204
2019,aspen,all,131.03141305,kha,0.045041686
2019,birch,0...2,30.35872304,kha,0.078916537
2019,birch,3...4,28.014852708,kha,0.082261668
2019,birch,5...6,24.678126643,kha,0.087878776
2019,birch,7...8,28.238285526,kha,0.080420461
2019,birch,9...10,36.773907228,kha,0.069833933
2019,birch,11...12,43.184555185,kha,0.064303545
2019,birch,13...14,57.297925986,kha,0.054767375
2019,birch,15...16,59.550915284,kha,0.057742945
2019,birch,17...18,67.143611073,kha,0.058513585
2019,birch,19...20,46.173352365,kha,0.063012213
2019,birch,21...22,46.967927896,kha,0.064523916
2019,birch,23...24,55.094694444,kha,0.060574238
2019,birch,25...26,47.232155505,kha,0.063375949
2019,birch,27...28,23.016364609,kha,0.091296959
2019,birch,29...30,16.547856249,kha,0.106247423
2019,birch,31...32,10.52322587,kha,0.118532767
2019,birch,33...34,4.900896573,kha,0.170278497
2019,birch,35...36,5.249857841,kha,0.174279353
2019,birch,37...38,1.094952205,kha,0.391020116
2019,birch,39...40,1.811238653,kha,0.276590005
2019,birch,41...42,0.938530461,kha,0.40827349
2019,birch,43...44,0.312843487,kha,0.707057714
2019,birch,45...46,0.405726718,kha,0.591357614
2019,birch,47...48,0.625686974,kha,0.500016078
2019,birch,49...50,,kha,0.0
2019,birch,51...,0.156421744,kha,1.000010288
2019,birch,all,636.292634266,kha,0.02225963
2019,black alder,0...2,6.5287933,kha,0.152291034
2019,black alder,3...4,4.461195052,kha,0.186094874
2019,black alder,5...6,4.205554997,kha,0.200862567
2019,black alder,7...8,2.376844035,kha,0.259461651
2019,black alder,9...10,2.275060407,kha,0.25951381
2019,black alder,11...12,3.701814414,kha,0.199687765
2019,black alder,13...14,2.583477158,kha,0.25009952
2019,black alder,15...16,3.754121845,kha,0.210257442
2019,black alder,17...18,6.233171847,kha,0.163340826
2019,black alder,19...20,4.587849738,kha,0.186006012
2019,black alder,21...22,7.274252403,kha,0.163222074
2019,black alder,23...24,9.694644252,kha,0.145216519
2019,black alder,25...26,7.72247891,kha,0.159020521
2019,black alder,27...28,6.520831434,kha,0.167326282
2019,black alder,29...30,4.859538664,kha,0.184223514
2019,black alder,31...32,1.774182342,kha,0.31924363
2019,black alder,33...34,1.174039038,kha,0.358727362
2019,black alder,35...36,0.782108718,kha,0.447276828
2019,black alder,37...38,0.61544135,kha,0.500077135
2019,black alder,39...40,0.156421744,kha,0.999866336
2019,black alder,41...42,0.156421744,kha,0.99986634
2019,black alder,43...44,,kha,0.0
2019,black alder,45...46,0.156421744,kha,0.999785355
2019,black alder,47...48,0.039308784,kha,0.999722365
2019,black alder,49...50,,kha,0.0
2019,black alder,51...,,kha,0.0
2019,black alder,all,81.633973918,kha,0.058527662
2019,grey alder,0...2,18.965166589,kha,0.101364061
2019,grey alder,3...4,19.739454219,kha,0.096527976
2019,grey alder,5...6,17.009941721,kha,0.100338664
2019,grey alder,7...8,15.465558563,kha,0.118644445
2019,grey alder,9...10,14.033345437,kha,0.104644437
2019,grey alder,11...12,13.7723714,kha,0.110468833
2019,grey alder,13...14,21.31759319,kha,0.089920504
2019,grey alder,15...16,18.945911072,kha,0.094826698
2019,grey alder,17...18,20.248122087,kha,0.08958104
2019,grey alder,19...20,13.824929106,kha,0.107750311
2019,grey alder,21...22,10.889284034,kha,0.123541048
2019,grey alder,23...24,5.753442002,kha,0.174036604
2019,grey alder,25...26,4.262132741,kha,0.203023935
2019,grey alder,27...28,0.835260826,kha,0.422138557
2019,grey alder,29...30,0.625686974,kha,0.500182475
2019,grey alder,31...32,,kha,0.0
2019,grey alder,33...34,0.130971926,kha,1.000163213
2019,grey alder,35...36,,kha,0.0
2019,grey alder,37...38,,kha,0.0
2019,grey alder,39...40,,kha,0.0
2019,grey alder,41...42,,kha,0.0
2019,grey alder,43...44,,kha,0.0
2019,grey alder,45...46,,kha,0.0
2019,grey alder,47...48,,kha,0.0
2019,grey alder,49...50,,kha,0.0
2019,grey alder,51...,,kha,0.0
2019,grey alder,all,195.819171887,kha,0.037901439
2019,pine,0...2,10.327808186,kha,0.136618416
2019,pine,3...4,10.921287923,kha,0.138084455
2019,pine,5...6,13.358307403,kha,0.135620877
2019,pine,7...8,16.858853959,kha,0.119026909
2019,pine,9...10,20.185756738,kha,0.095388182
2019,pine,11...12,30.9359662,kha,0.085486231
2019,pine,13...14,28.266926348,kha,0.092359476
2019,pine,15...16,28.303356972,kha,0.087690419
2019,pine,17...18,35.732341764,kha,0.073949187
2019,pine,19...20,42.200662418,kha,0.066080457
2019,pine,21...22,47.877864462,kha,0.061830778
2019,pine,23...24,62.074795759,kha,0.058952076
2019,pine,25...26,81.790849285,kha,0.051834514
2019,pine,27...28,77.8691059,kha,0.056134486
2019,pine,29...30,66.535599756,kha,0.055969867
2019,pine,31...32,36.249112278,kha,0.072855031
2019,pine,33...34,22.622087962,kha,0.090091024
2019,pine,35...36,18.875990553,kha,0.1011676
2019,pine,37...38,14.142684236,kha,0.110841227
2019,pine,39...40,8.873195466,kha,0.135219178
2019,pine,41...42,4.059300666,kha,0.205052557
2019,pine,43...44,1.429319324,kha,0.323267711
2019,pine,45...46,1.577184798,kha,0.337273312
2019,pine,47...48,1.094952205,kha,0.428169416
2019,pine,49...50,0.344346826,kha,0.595896382
2019,pine,51...,0.704773808,kha,0.48410642
2019,pine,all,683.212431192,kha,0.025427816
2019,spruce,0...2,13.917358714,kha,0.114572959
2019,spruce,3...4,15.825187793,kha,0.105430218
2019,spruce,5...6,14.176893671,kha,0.108806668
2019,spruce,7...8,11.548695536,kha,0.112153895
2019,spruce,9...10,11.527531674,kha,0.112582207
2019,spruce,11...12,18.846598907,kha,0.096657542
2019,spruce,13...14,18.734819929,kha,0.103136039
2019,spruce,15...16,22.816582758,kha,0.085786838
2019,spruce,17...18,24.146449137,kha,0.083946721
2019,spruce,19...20,24.323502909,kha,0.08586398
2019,spruce,21...22,30.026217339,kha,0.078855721
2019,spruce,23...24,26.919134037,kha,0.086125442
2019,spruce,25...26,34.612690566,kha,0.070152608
2019,spruce,27...28,34.501756265,kha,0.075687077
2019,spruce,29...30,23.636232694,kha,0.085163441
2019,spruce,31...32,13.649204919,kha,0.105383947
2019,spruce,33...34,13.038393653,kha,0.109008868
2019,spruce,35...36,8.501427908,kha,0.138303974
2019,spruce,37...38,7.821087177,kha,0.146646041
2019,spruce,39...40,4.323168506,kha,0.205196711
2019,spruce,41...42,2.597914885,kha,0.255799151
2019,spruce,43...44,1.407795692,kha,0.342450784
2019,spruce,45...46,1.925582947,kha,0.285685332
2019,spruce,47...48,0.782108718,kha,0.400088683
2019,spruce,49...50,0.469265231,kha,0.577207055
2019,spruce,51...,0.312843487,kha,0.707057716
2019,spruce,all,380.388445052,kha,0.027549664
2020,aspen,0...2,16.397674904,kha,0.10564146
2020,aspen,3...4,12.243348306,kha,0.120871217
2020,aspen,5...6,7.650963857,kha,0.157090376
2020,aspen,7...8,6.03087446,kha,0.165813264
2020,aspen,9...10,5.743896407,kha,0.169641374
2020,aspen,11...12,5.455572361,kha,0.163862018
2020,aspen,13...14,2.191150056,kha,0.267317585
2020,aspen,15...16,4.216070077,kha,0.183099218
2020,aspen,17...18,1.971909841,kha,0.300730356
2020,aspen,19...20,1.939433867,kha,0.303473442
2020,aspen,21...22,3.00237641,kha,0.221112007
2020,aspen,23...24,4.846604808,kha,0.185228498
2020,aspen,25...26,5.79797086,kha,0.19472206
2020,aspen,27...28,6.560162407,kha,0.165041673
2020,aspen,29...30,7.376428407,kha,0.14990441
2020,aspen,31...32,6.541537631,kha,0.169852153
2020,aspen,33...34,6.381614979,kha,0.155231562
2020,aspen,35...36,8.04818806,kha,0.145877259
2020,aspen,37...38,5.533342537,kha,0.17891817
2020,aspen,39...40,4.805207723,kha,0.183507546
2020,aspen,41...42,2.870766547,kha,0.215327864
2020,aspen,43...44,1.751433193,kha,0.294400586
2020,aspen,45...46,1.207761911,kha,0.34890718
2020,aspen,47...48,2.191150056,kha,0.276517114
2020,aspen,49...50,0.885349831,kha,0.411973399
2020,aspen,51...,1.878128619,kha,0.311591122
2020,aspen,all,133.518918114,kha,0.043523613
2020,birch,0...2,31.691354504,kha,0.07501387
2020,birch,3...4,26.875331891,kha,0.081586523
2020,birch,5...6,23.741126503,kha,0.088260154
2020,birch,7...8,28.143851262,kha,0.079399447
2020,birch,9...10,34.957357569,kha,0.069649055
2020,birch,11...12,44.37540569,kha,0.063790715
2020,birch,13...14,54.92538628,kha,0.054705149
2020,birch,15...16,59.682826931,kha,0.058814883
2020,birch,17...18,66.456892537,kha,0.060009674
2020,birch,19...20,44.112498986,kha,0.064045293
2020,birch,21...22,48.498539703,kha,0.062924306
2020,birch,23...24,53.1734053,kha,0.060919577
2020,birch,25...26,43.569907628,kha,0.063072861
2020,birch,27...28,26.312159373,kha,0.090866414
2020,birch,29...30,14.835650983,kha,0.107683921
2020,birch,31...32,11.485022573,kha,0.115363073
2020,birch,33...34,5.076675564,kha,0.173213896
2020,birch,35...36,5.627468083,kha,0.159965171
2020,birch,37...38,1.643534703,kha,0.338539898
2020,birch,39...40,1.858674337,kha,0.276242564
2020,birch,41...42,0.892658882,kha,0.411021395
2020,birch,43...44,0.469532155,kha,0.577149135
2020,birch,45...46,0.562468219,kha,0.50951087
2020,birch,47...48,0.313021437,kha,0.707114439
2020,birch,49...50,,kha,0.0
2020,birch,51...,0.313021437,kha,0.70696803
2020,birch,all,629.593772529,kha,0.02238375
2020,black alder,0...2,7.0258757,kha,0.151397466
2020,black alder,3...4,5.194402926,kha,0.191632317
2020,black alder,5...6,4.711410849,kha,0.182950052
2020,black alder,7...8,3.029343207,kha,0.244952704
2020,black alder,9...10,2.321867807,kha,0.250697524
2020,black alder,11...12,4.01694149,kha,0.207410716
2020,black alder,13...14,3.210989547,kha,0.241583652
2020,black alder,15...16,3.941425069,kha,0.203912108
2020,black alder,17...18,5.564269055,kha,0.175521083
2020,black alder,19...20,4.907174456,kha,0.180318592
2020,black alder,21...22,7.747922247,kha,0.16043491
2020,black alder,23...24,9.813347243,kha,0.144494392
2020,black alder,25...26,7.100828683,kha,0.166686946
2020,black alder,27...28,5.741986976,kha,0.175294738
2020,black alder,29...30,5.175324269,kha,0.186661575
2020,black alder,31...32,1.77519152,kha,0.319233647
2020,black alder,33...34,1.018196129,kha,0.384339207
2020,black alder,35...36,0.626042873,kha,0.500064835
2020,black alder,37...38,0.615791421,kha,0.500085456
2020,black alder,39...40,0.469532155,kha,0.577242706
2020,black alder,41...42,0.156510718,kha,0.999865887
2020,black alder,43...44,,kha,0.0
2020,black alder,45...46,0.156510718,kha,0.999784855
2020,black alder,47...48,0.039331143,kha,0.999721829
2020,black alder,49...50,,kha,0.0
2020,black alder,51...,,kha,0.0
2020,black alder,all,84.360216202,kha,0.058675236
2020,grey alder,0...2,19.105842467,kha,0.097187779
2020,grey alder,3...4,19.919666899,kha,0.091888667
2020,grey alder,5...6,17.162605389,kha,0.101798552
2020,grey alder,7...8,16.981240768,kha,0.113068902
2020,grey alder,9...10,15.42305136,kha,0.099797097
2020,grey alder,11...12,15.590063947,kha,0.101259036
2020,grey alder,13...14,18.442628298,kha,0.095680503
2020,grey alder,15...16,17.146469134,kha,0.098741326
2020,grey alder,17...18,18.443442154,kha,0.091601076
2020,grey alder,19...20,14.096137839,kha,0.106483642
2020,grey alder,21...22,11.343975114,kha,0.118440652
2020,grey alder,23...24,6.015786826,kha,0.172144141
2020,grey alder,25...26,3.999490545,kha,0.211101518
2020,grey alder,27...28,1.117267413,kha,0.370012528
2020,grey alder,29...30,0.626042873,kha,0.500325775
2020,grey alder,31...32,,kha,0.0
2020,grey alder,33...34,0.131046424,kha,1.000225926
2020,grey alder,35...36,0.156510718,kha,1.000009916
2020,grey alder,37...38,,kha,0.0
2020,grey alder,39...40,,kha,0.0
2020,grey alder,41...42,,kha,0.0
2020,grey alder,43...44,,kha,0.0
2020,grey alder,45...46,,kha,0.0
2020,grey alder,47...48,,kha,0.0
2020,grey alder,49...50,,kha,0.0
2020,grey alder,51...,,kha,0.0
2020,grey alder,all,195.701268169,kha,0.036999402
2020,pine,0...2,9.66348823,kha,0.133310459
2020,pine,3...4,10.484778224,kha,0.14315002
2020,pine,5...6,11.938653239,kha,0.140844582
2020,pine,7...8,14.683366054,kha,0.119718997
2020,pine,9...10,19.780607126,kha,0.099152676
2020,pine,11...12,31.302253208,kha,0.088893843
2020,pine,13...14,28.039896843,kha,0.090103335
2020,pine,15...16,27.115012405,kha,0.091560374
2020,pine,17...18,34.002313515,kha,0.074806066
2020,pine,19...20,40.161824134,kha,0.06526449
2020,pine,21...22,45.818669279,kha,0.063356263
2020,pine,23...24,58.870661512,kha,0.060672212
2020,pine,25...26,79.95994866,kha,0.052559089
2020,pine,27...28,77.940428258,kha,0.05402125
2020,pine,29...30,66.036849071,kha,0.056110838
2020,pine,31...32,37.298444892,kha,0.069888341
2020,pine,33...34,22.880223646,kha,0.087607552
2020,pine,35...36,19.165347842,kha,0.099496796
2020,pine,37...38,14.967386055,kha,0.109236034
2020,pine,39...40,9.379609089,kha,0.127748272
2020,pine,41...42,3.819894496,kha,0.200961765
2020,pine,43...44,1.899664494,kha,0.28215309
2020,pine,45...46,1.174691196,kha,0.346320885
2020,pine,47...48,1.095575028,kha,0.428168306
2020,pine,49...50,0.344542695,kha,0.595960846
2020,pine,51...,0.705174692,kha,0.484105697
2020,pine,all,668.529303883,kha,0.026228765
2020,spruce,0...2,13.658064339,kha,0.115239482
2020,spruce,3...4,14.900383816,kha,0.106310393
2020,spruce,5...6,13.970178013,kha,0.113526202
2020,spruce,7...8,11.936274276,kha,0.115200257
2020,spruce,9...10,11.615474257,kha,0.111872022
2020,spruce,11...12,18.010032673,kha,0.096855992
2020,spruce,13...14,19.328776334,kha,0.100848356
2020,spruce,15...16,21.647028743,kha,0.086760518
2020,spruce,17...18,24.515478932,kha,0.084033424
2020,spruce,19...20,21.811192836,kha,0.094958409
2020,spruce,21...22,29.648654865,kha,0.080800404
2020,spruce,23...24,26.890263013,kha,0.088498011
2020,spruce,25...26,33.699042696,kha,0.071255476
2020,spruce,27...28,35.698201053,kha,0.071892219
2020,spruce,29...30,21.606852442,kha,0.089188516
2020,spruce,31...32,14.194583081,kha,0.106700791
2020,spruce,33...34,12.541829896,kha,0.113061807
2020,spruce,35...36,8.349752912,kha,0.141520969
2020,spruce,37...38,9.077621659,kha,0.135307465
2020,spruce,39...40,5.421202608,kha,0.19724845
2020,spruce,41...42,2.755903331,kha,0.247743375
2020,spruce,43...44,1.565107183,kha,0.32402319
2020,spruce,45...46,1.565107183,kha,0.32397318
2020,spruce,47...48,1.144124653,kha,0.339014871
2020,spruce,49...50,0.313021437,kha,0.706961664
2020,spruce,51...,0.313021437,kha,0.707057154
2020,spruce,all,376.177173667,kha,0.028603207
2021,aspen,0...2,16.285455427,kha,0.106510799
2021,aspen,3...4,12.268786569,kha,0.120959692
2021,aspen,5...6,8.087126599,kha,0.149713044
2021,aspen,7...8,4.985603026,kha,0.181218005
2021,aspen,9...10,6.200656877,kha,0.174218548
2021,aspen,11...12,6.091110652,kha,0.163509688
2021,aspen,13...14,2.030948257,kha,0.277406175
2021,aspen,15...16,3.947819712,kha,0.187854196
2021,aspen,17...18,1.96833256,kha,0.279009679
2021,aspen,19...20,2.145712456,kha,0.283307924
2021,aspen,21...22,2.528249371,kha,0.24716421
2021,aspen,23...24,4.745904263,kha,0.190890236
2021,aspen,25...26,5.006318698,kha,0.208801878
2021,aspen,27...28,5.740069058,kha,0.170259379
2021,aspen,29...30,7.749973566,kha,0.142745819
2021,aspen,31...32,7.037157596,kha,0.156894503
2021,aspen,33...34,6.370037962,kha,0.15912518
2021,aspen,35...36,7.65511266,kha,0.147764564
2021,aspen,37...38,5.811511568,kha,0.177975243
2021,aspen,39...40,4.326076013,kha,0.196910099
2021,aspen,41...42,2.838297057,kha,0.228670563
2021,aspen,43...44,2.06070946,kha,0.268292692
2021,aspen,45...46,1.658753555,kha,0.298452756
2021,aspen,47...48,1.326193589,kha,0.33804595
2021,aspen,49...50,1.039970489,kha,0.380982184
2021,aspen,51...,1.874721468,kha,0.311683222
2021,aspen,all,131.780608504,kha,0.042983636
2021,birch,0...2,36.155565771,kha,0.070870466
2021,birch,3...4,25.79643298,kha,0.082642269
2021,birch,5...6,24.087921193,kha,0.088305099
2021,birch,7...8,30.113525953,kha,0.076337637
2021,birch,9...10,34.591204443,kha,0.069945526
2021,birch,11...12,45.842642162,kha,0.064562596
2021,birch,13...14,54.669549475,kha,0.057399421
2021,birch,15...16,59.604675625,kha,0.05999583
2021,birch,17...18,62.509947106,kha,0.062532145
2021,birch,19...20,42.94932203,kha,0.063318211
2021,birch,21...22,48.942322259,kha,0.0639701
2021,birch,23...24,51.041791585,kha,0.060910487
2021,birch,25...26,43.431094202,kha,0.062384553
2021,birch,27...28,26.967243405,kha,0.087937326
2021,birch,29...30,15.038078253,kha,0.107207398
2021,birch,31...32,10.661947176,kha,0.119822146
2021,birch,33...34,6.547277254,kha,0.152290142
2021,birch,35...36,5.617259179,kha,0.159911165
2021,birch,37...38,2.359196363,kha,0.273080357
2021,birch,39...40,1.855302478,kha,0.282504246
2021,birch,41...42,0.641076629,kha,0.465912215
2021,birch,43...44,0.312453578,kha,0.70712096
